"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52"
2.65018303857468,2.62763110914811,1.84070190102277,2.02855344987662,2.05423211637377,0.881784885210905,0.547129340309446,-2.25698038969902,1.1338455320871,1.48326321760198,0.782960801119531,0.997159094057556,0.55440329961869,0.0335114725109938,0.0242282605514079,0.016688072747121,0.0222213865264018,0.0411904452403032,0.0245621285745876,0.0164922131303986,0.0255726890960991,0.014129467264184,0.0191383480662707,0.0283268894585639,0.00413322818286496,0.0119051321815378,2.58450055245313,2.71586552469623,2.58014371846735,2.67511849982887,1.80799327843842,1.87341052360713,1.98499953228487,2.07210736746836,1.97349884370277,2.13496538904476,0.833643113204713,0.929926657217097,0.514804602573865,0.579454078045028,-2.30710286032737,-2.20685791907067,1.10648724431993,1.16188026317831,1.44622240358193,1.5212527251977,0.720893019062457,0.832568857495608,0.989057966819141,1.00526022129597,0.531069240542876,0.577737358694504
2.72729251089869,2.67621227233267,1.81907459625415,2.08397476955322,2.23223898953573,0.960073516833684,0.505319566381443,-2.27066576107555,1.13859926518959,1.50485888396859,0.74224715138203,0.99229595978511,0.532453419419996,0.0339448924399249,0.0248496506931528,0.0168847698423641,0.0228764565699905,0.0431428236610732,0.025762687506717,0.0173160028522162,0.026678559354479,0.0143426487737035,0.0195253815358975,0.0229811474413184,0.00424463707282787,0.0119576021988374,2.66076052171644,2.79382450008094,2.62750695697409,2.72491758769125,1.78598044736312,1.85216874514519,2.03913691467604,2.1288126244304,2.14767905516003,2.31679892391144,0.909578649320519,1.01056838434685,0.471380200791099,0.539258931971787,-2.32295573741033,-2.21837578474077,1.11083186746265,1.16706076289612,1.46707165217933,1.54361939806767,0.693756494465256,0.784038768705726,0.983976471122368,1.00061544844785,0.509016519110275,0.555890319729718
2.6713497214081,2.61256075158669,1.83383382890339,2.01572984161209,2.23355254220559,0.956494675795961,0.501383272631596,-2.25312308868994,1.14156219379264,1.45900409843841,0.742472420195764,1.00113514103983,0.559107451339798,0.0352796616846901,0.024798547042124,0.0174230284415998,0.0232568949460689,0.0428497165106785,0.0246667127793381,0.0166643103989711,0.0257671153544568,0.0141680432940709,0.0190947041025131,0.0557673802982459,0.0044646317908557,0.0118161990708382,2.60220158450611,2.7404978583101,2.56395559938413,2.66116590378925,1.79968469315785,1.86798296464892,1.9701463275178,2.06131335570639,2.14956709784466,2.31753798656652,0.908147918748458,1.00484143284346,0.468721224249613,0.534045321013579,-2.30362663478467,-2.2026195425952,1.11412786220694,1.16967206951926,1.42205441159287,1.4969138606136,0.612169554542917,0.833517164702522,0.992384462729752,1.00988581934991,0.535947701160955,0.582267201518641
2.71224067536426,2.65585208409873,1.80769480398934,2.05021331008161,2.20637032824327,0.941600625128596,0.504969235384629,-2.2456293715788,1.13393207535064,1.49261372497964,0.735113754897598,1.00231810898961,0.557409695272114,0.0344851579961637,0.0248243934388763,0.0167919731240881,0.0226015028073363,0.0412826978273501,0.0252219738830459,0.0151786363640453,0.0234501783531738,0.0144491513698503,0.0187182159477172,0.0187986262658217,0.00420378584349737,0.011837960666935,2.64464976569177,2.77983158503674,2.60719627295853,2.70450789523892,1.77478253666613,1.84060707131255,2.00591436457923,2.09451225558399,2.12545624050166,2.28728441598487,0.892165556317826,0.991035693939366,0.475219108111101,0.534719362658158,-2.29159172115102,-2.19966702200658,1.10596246772831,1.16260902971699,1.45637323290594,1.5297560279601,0.696049999939325,0.769838325908516,0.994078688736353,1.01055752924286,0.534207292364921,0.580612098179306
2.66553376915798,2.62376395014628,1.83500951320915,2.0257706833068,2.23668192482187,0.925934361470129,0.50961849359472,-2.27633114284054,1.12930529490976,1.507736623795,0.682847486224111,0.997266471895709,0.548930328513347,0.0348412446083777,0.0252581640765396,0.0170786814215632,0.0231848390450393,0.0511978275842281,0.0302980997154295,0.025747240766331,0.0309379066527099,0.014698022203401,0.0206987417305116,0.0161899811408495,0.00420428051844929,0.0127305462346056,2.59724492972556,2.7338226085904,2.57425794855627,2.6732699517363,1.80153529762288,1.86848372879541,1.98032839877853,2.07121296783508,2.13633418275678,2.33702966688696,0.866550086027887,0.985318636912371,0.459153901692711,0.560083085496728,-2.33696943987986,-2.21569284580123,1.10086150860239,1.15848400470495,1.46770804110263,1.54885690005821,0.649812873172645,0.713307333433746,0.989026082079548,1.00550686171187,0.52397845789352,0.573882199133174
2.64533318051972,2.66166747704435,1.81869147447461,2.01950517782807,2.1701004743033,0.941136946324583,0.498477566133806,-2.23578453716788,1.13937469191166,1.49186722982496,0.745849189422926,0.998780327568582,0.558169354599063,0.0336241279198273,0.0245386069193058,0.0168695298647558,0.022675707538545,0.041812329244375,0.0247872365962187,0.0168053786862355,0.0260313073583428,0.0141828992496394,0.0192016159657359,0.0320162039545113,0.00438072274019427,0.0114191809797743,2.57942988979686,2.71123647124258,2.61357180748251,2.70976314660619,1.78562719593969,1.85175575300954,1.97506079105252,2.06394956460362,2.08814830898432,2.25205263962227,0.892553962595994,0.989719930053171,0.465539023908785,0.531416108358828,-2.28680589959023,-2.18476317474553,1.1119125821378,1.16751506316519,1.45470280484227,1.52998112330368,0.67621600685645,0.802273510648679,0.990194110997802,1.00736654413936,0.535787759878705,0.580550949319421
2.72878277610426,2.66610226883237,1.84006468567141,2.05474077584933,2.16063280603947,0.883785050612631,0.515108594681853,-2.26014338635557,1.15402580739959,1.51527637409192,0.692022455562298,0.995478031397161,0.552293734802329,0.0348021211743045,0.0254817076887765,0.0171448118928313,0.0233966994227632,0.0426666899567828,0.0258263856866608,0.0184994221411638,0.0285720987591983,0.0148030089217687,0.019747129022604,0.0291041699633023,0.00427268684785991,0.0121015585043921,2.66057061860263,2.7969949336059,2.61615812176236,2.71604641590237,1.80646085436146,1.87366851698136,2.00888324498071,2.10059830671795,2.07700609372418,2.24425951835477,0.833165334666776,0.934404766558486,0.478849727285172,0.551367462078534,-2.3161446999236,-2.20414207278754,1.12537359836681,1.18340750669556,1.4770621279376,1.55447929132617,0.630568141371808,0.744853592013158,0.987103565175355,1.00385249761897,0.528574680133721,0.576012789470938
2.71401903584433,2.67002344674923,1.84590338877396,2.0394066194309,2.17206709111163,0.903860780331508,0.504643842221488,-2.25343975961913,1.16137188497442,1.45848386001833,0.744771677630648,0.995064075548615,0.542044427496293,0.0347675475488608,0.0252038267457211,0.0175519337912776,0.0228068951874294,0.0412993862395317,0.0240113944182047,0.0163307764069178,0.0254232485994091,0.0146600066860971,0.0187542698095031,0.0269669447358957,0.00432922757233375,0.0119110013854772,2.64587464264856,2.78216342904009,2.62062394632761,2.71942294717084,1.81150159854306,1.88030517900486,1.99470510486354,2.08410813399826,2.09112029408215,2.25301388814111,0.856798447271827,0.950923113391189,0.472635520463929,0.536652163979047,-2.30326932687397,-2.20361019236429,1.13299080903771,1.19046389825053,1.42218483721986,1.49570935806928,0.687087950720822,0.793125633216627,0.986578789506841,1.00354936159039,0.518698864780758,0.565389990211829
2.76593809061563,2.66517710442264,1.81573012122585,2.0773840385235,2.31708961421175,0.945659647473586,0.484922852304099,-2.26489200168019,1.11990672272873,1.51169158179327,0.744974551204292,0.998543240706461,0.546030541466867,0.0338790134413095,0.0247902670770099,0.0169709390637658,0.022379797575523,0.0442751748527475,0.0276846049092445,0.0188241671703997,0.0282673813977042,0.0141781024171863,0.0196807186415255,0.0325351403928774,0.00415692492765672,0.0120849081239706,2.69953522427066,2.8323409569606,2.6165881809517,2.71376602789358,1.78246708066087,1.84899316179083,2.03351963527547,2.12124844177152,2.23031027150037,2.40386895692314,0.891397821851467,0.999921473095705,0.448027484650116,0.521818219958083,-2.32029606921969,-2.20948793414069,1.09245958346219,1.14804344856243,1.47360536750492,1.55076215712618,0.674126772320856,0.802238901801557,0.990395667848254,1.00669081356467,0.522344121543885,0.56971696138985
2.70797067835346,2.67100334673772,1.80076166400319,2.05377267284071,2.23368005923459,0.921257693137702,0.469935136308039,-2.19990939364253,1.13796571452077,1.49855105668581,0.779833737759582,0.999556078284044,0.552278237067121,0.0332697322333114,0.02433486978773,0.0165969979812422,0.0221180499192772,0.0400096778588844,0.0249594470024036,0.0151524178029124,0.0242977326694167,0.0141866804510172,0.0191959034705564,0.0241967763945713,0.00421913952526673,0.0123253187597936,2.64276200317617,2.77317935353075,2.62330700195377,2.71869969152168,1.76823154795996,1.83329178004643,2.01042129499892,2.09712405068249,2.15526109063118,2.312099027838,0.872337177012991,0.970178209262413,0.440236397414331,0.499633875201747,-2.24753294967459,-2.15228583761048,1.11049678556769,1.16611410699652,1.46139546844517,1.53665131580256,0.72774602878376,0.822977058580912,0.991286564814521,1.00782559175357,0.528120612297926,0.576435861836317
