"","x"
"1",0.0475589573212242
"2",0.0298316483328642
"3",0.0428312712514782
"4",0.0300485370693264
"5",0.0212061888862758
"6",0.0342077169661669
"7",0.0615943117785764
"8",0.0248285240346434
"9",0.0404369502811175
"10",0.0658851721344926
"11",0.0279535368148955
"12",0.0696565420351403
"13",0.0421184477267612
"14",0.0111513493442907
"15",0.0385006064263219
"16",0.0294118268616325
"17",0.0638195827065755
"18",0.0439791386224641
"19",0.046668313926837
"20",0.0737822088390088
"21",0.0209001849823127
"22",0.0548145373832166
"23",0.023568385115022
"24",0.0335229312890551
"25",0.0234748235884578
"26",0.0178371679293543
"27",0.0281543007816444
"28",0.0393539799422238
"29",0.0179590520759711
"30",0.0313782527079948
"31",0.0462163952277404
"32",0.0314310956208537
"33",0.0686876763533907
"34",0.0223597427364756
"35",0.0683475510256945
"36",0.037427377600761
"37",0.0299671362340813
"38",0.061413304590899
"39",0.0399955948850725
"40",0.0420319001804651
"41",0.0673834382981579
"42",0.0245957682062222
"43",0.0330836747595499
"44",0.0493197719505346
"45",0.0277230205823896
"46",0.0372915287957638
"47",0.0242371406807682
"48",0.0353287162937978
"49",0.0185442585801411
"50",0.0522814855161834
"51",0.0244691647943309
"52",0.029944842211146
"53",0.0159996461019823
"54",0.0310720674713284
"55",0.0573000055774277
"56",0.041154574052682
"57",0.0328003578922976
"58",0.06807734411324
"59",0.0923951856057038
"60",0.0347968530370237
"61",0.0410549194789004
"62",0.0281157370917438
"63",0.0617426053717034
"64",0.0327639823280662
"65",0.0354939849264478
"66",0.0542666265530812
"67",0.0248493199126917
"68",0.033525870556659
"69",0.029302834274153
"70",0.0501426051554838
"71",0.0253251613921557
"72",0.0337346421816024
"73",0.0242184745042038
"74",0.0444267850538224
"75",0.0496216967697368
"76",0.0571950459738698
"77",0.0547687121475528
"78",0.0524209430707539
"79",0.0366934418000805
"80",0.0394640330684698
"81",0.0292786963094579
"82",0.0275820260841641
"83",0.0532542509400421
"84",0.0353565621723475
"85",0.0263139949073292
"86",0.0261006362055069
"87",0.0502664406562059
"88",0.0321773069136772
"89",0.052192207349513
"90",0.0577431182528348
"91",0.0461561811628998
"92",0.026728927951278
"93",0.0234112163671467
"94",0.0254297395727928
"95",0.030266961113579
"96",0.0303447346375529
"97",0.0563635941047181
"98",0.0439413219334657
"99",0.0259239678301066
"100",0.0398939195750216
"101",0.0323955357399343
"102",0.0331671345114649
"103",0.0434068967486263
"104",0.0206684876664591
"105",0.0427669301019928
"106",0.0396906890596674
"107",0.0321408787514791
"108",0.0598763815520957
"109",0.026062300180306
"110",0.0476116767944525
"111",0.0278861281376257
"112",0.0455126277960548
"113",0.0281349815245468
"114",0.0354400883142498
"115",0.0169488648434378
"116",0.0679756193289599
"117",0.0579730609860073
"118",0.051564693709058
"119",0.0338761175498988
"120",0.0325789563759193
"121",0.0650660831560579
"122",0.0670919119988016
"123",0.0439005928063974
"124",0.0300992871290027
"125",0.0308866870536169
"126",0.0250557181708002
"127",0.0325848685323405
"128",0.0450504948126003
"129",0.053401979690964
"130",0.0158062154695941
"131",0.0196751692032387
"132",0.0233170698362341
"133",0.0511514756202084
"134",0.0144215673076344
"135",0.0547238739170974
"136",0.0686734009581113
"137",0.0436656154439177
"138",0.0342973665482499
"139",0.0316529612074346
"140",0.041159090772923
"141",0.0446086799517303
"142",0.033687769449326
"143",0.0345135240194357
"144",0.0642834107093283
