"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52"
"2431",2.88079167372153,2.73655020801335,1.41492650959669,2.25089988288304,1.63826674049731,0.723122064202758,0.726381682222905,-2.51186022692123,1.1209068582687,1.38739694675348,0.775205489306661,1.01890944611047,0.466068896564077,0.341821040867149,0.245539116624321,0.175397093535269,0.188201013126365,0.397026317302667,0.277903835892339,0.200948234497545,0.225321231704437,0.0580434675326573,0.070024911075469,0.0989322288616818,0.0121825395956418,0.0397120039715069,2.21082243362191,3.55076091382114,2.25529353942968,3.21780687659702,1.07114820626756,1.75870481292582,1.88202589715537,2.61977386861072,0.860095158584082,2.41643832241054,0.178430545853774,1.26781358255174,0.332523142607718,1.12024022183809,-2.95348984106193,-2.07023061278053,1.01272443888074,1.24064566497714,1.25671839017918,1.53166397731033,0.498515112300297,0.908550552841542,0.99503166850301,1.04278722371793,0.388233368779923,0.54390442434823
"2432",2.61917958717491,2.46048298743077,1.52350662283403,2.45178792817438,1.48480101537905,0.970616301655042,0.935940476968363,-2.72960782529721,1.18180798673044,1.35705661829423,0.99,0.991078155397616,0.441480646090625,0.340013511560003,0.238337451741851,0.20864910277481,0.221593724041755,0.383149921009263,0.267992748341248,0.235418687865241,0.254951338942573,0.0446780673884463,0.061540993783507,0.00616964338812624,0.0115865694637067,0.040487894786943,1.9527531045173,3.28560606983251,1.99334158201674,2.9276243928448,1.11455438139541,1.93245886427266,2.01746422905254,2.88611162729622,0.733827170200899,2.23577486055721,0.445350514906195,1.49588208840389,0.474519848752491,1.39736110518424,-3.22931244962466,-2.22990320096977,1.09740462750806,1.2727029597746,1.24164151182623,1.48319997979732,0.966681106891199,0.997023400657193,0.968368479248751,1.01378783154648,0.362124372308216,0.520836919873033
"2433",2.67358358136756,2.32963292058584,2.02841745080444,1.73753946604926,1.74212114328443,1.17951774117493,0.294920662907555,-1.95164900238263,1.09425627207597,1.28096846167253,0.72097421943591,1.01246775798125,0.536989593700628,0.261553838087728,0.189162964003378,0.128486099473293,0.13524038878009,0.294115779961077,0.207221645587926,0.134838326199724,0.156350697179496,0.0648925335237438,0.0573701102421793,0.106946884084383,0.0176069390322812,0.0418354386350735,2.16093805871561,3.18622910401951,1.95887351113922,2.70039233003246,1.77658469583679,2.28025020577209,1.47246830404028,2.00261062805823,1.16565421456072,2.31858807200814,0.773363315822596,1.58567216652726,0.0306375435560953,0.559203782259014,-2.25809636885444,-1.64520163591081,0.974180485374896,1.22913239071588,1.17331706722923,1.39849683059209,0.440740493185043,0.873151530105421,0.977958157477981,1.04697735848452,0.454992133975884,0.618987053425372
"2434",2.30025618564279,2.38925269970142,1.89044422042963,1.80444224869644,1.76563255583969,1.04314497334229,0.429610568261662,-2.04030925361824,1.00744312969905,1.48598440819398,0.75324043719522,1.00658876786646,0.489999018665756,0.264675282676296,0.202092445360531,0.135650593079816,0.151312014416115,0.320013366146465,0.231080455115284,0.153402622318886,0.162382262986262,0.0471852252921037,0.0800759246995041,0.143263502012436,0.013484288851849,0.0492071744343898,1.78149263159725,2.81901973968833,1.99315150679478,2.78535389260806,1.62456905799319,2.15631938286607,1.50787070044086,2.10101379695203,1.13840635819262,2.39285875348676,0.590227281316336,1.49606266536825,0.128941428516646,0.730279708006678,-2.35857848907132,-1.72204001816517,0.919078080546396,1.10430406410567,1.33703975618063,1.65152131878515,0.319738923664411,0.925983262381565,0.980159561716836,1.03301797401608,0.393552956774352,0.58644508055716
"2435",2.26922652320213,2.4012041569301,2.06648850619764,1.78613833620407,2.17746508877416,1.01701544711038,0.21814681671147,-1.89114697392362,1.10471883983512,1.44843699882419,0.687697210132594,0.994555563514252,0.510322601761207,0.275798598634685,0.120296359498699,0.175773331850404,0.149435924715814,0.0947017643713615,0.106193271427412,0.0163447428959851,0.151216606334028,0.153242935788411,0.0832700436630197,0.0656354173173618,0.0223781874333325,0.0674041038617779,1.72866126987814,2.80979177652611,2.16542329231266,2.63698502154755,1.72197277577085,2.41100423662443,1.49324392376107,2.07903274864706,1.99184963060629,2.36308054694203,0.808876635112654,1.22515425910811,0.18611112063534,0.250182512787601,-2.18753152233832,-1.59476242550893,0.841731798626942,1.44987241432176,1.29408703506219,1.62119678408029,0.536692393183738,0.796018416355357,0.95069431614492,1.03841681088358,0.378210558192123,0.642434645330292
"2436",2.50044264133096,3.13268595373749,1.77883473539592,1.93982271956013,2.16743972617268,0.585806516161097,0.368764650706881,-2.12230662687242,1.10085020115476,1.42649730921659,0.845051011376424,1.01835431872592,0.520880402437728,0.266092283384741,0.234161868974084,0.139618856001914,0.149266968906166,0.303889269569576,0.228028653906324,0.148677724503568,0.169795460951086,0.0500207058054672,0.0693125401216209,0.0866642593509357,0.0133237269327164,0.0470808575130312,1.97890176589686,3.02198351676505,2.67372869054829,3.5916432169267,1.50518177763217,2.05248769315967,1.64725946050404,2.23238597861621,1.57181675781631,2.76306269452905,0.138870354504702,1.03274267781749,0.0773563106798876,0.660172990733874,-2.45510573033655,-1.7895075234083,1.00704854781012,1.20338902033845,1.29691313603032,1.56902919453089,0.567907790390182,0.950093148283131,0.992239813937792,1.04446882351404,0.428601921712187,0.613158883163269
"2437",2.22767000060428,2.55882516427439,1.74923310558205,2.02063745672388,1.99679618521832,1.13770849413522,0.531258905853369,-2.18482383528853,1.16417491346886,1.3973990318055,0.828569945207558,0.970680427091378,0.466013094040639,0.287261843562694,0.200691163476394,0.159006135779879,0.167721989129343,0.335448453492395,0.230144185689187,0.167092942739681,0.180131838334381,0.0542689898481056,0.0695782604834075,0.0816852214842241,0.0140445012162387,0.0466872419963516,1.6646367872214,2.79070321398716,2.16547048386065,2.95217984468812,1.43758107945348,2.06088513171061,1.69190235803037,2.34937255541739,1.33931721637323,2.65427515406341,0.686625890184415,1.58879109808603,0.203756738083596,0.858761073623143,-2.53788223842391,-1.83176543215314,1.06252225098567,1.27555279702891,1.26746875072988,1.54064867711055,0.586829011271382,0.934692503684034,0.94315320470755,0.998207649475206,0.37450609972779,0.557520088353488
"2438",2.5929311217223,2.52444721570277,1.6212622919641,2.01083651559898,1.40953185582795,0.939529202660591,0.649763680589647,-2.26132104627879,1.03929958612307,1.34503138911605,0.874598980089328,1.03516905986059,0.533606984598657,0.275000477471784,0.208250766053892,0.156515385432946,0.164885373484531,0.310339167964981,0.227701850811527,0.177188862770571,0.192408411453181,0.0521294047968628,0.0675672112772664,0.0584465068374554,0.0156812857159312,0.0455763562748174,2.0539301858776,3.131932057567,2.11627571423714,2.93261871716839,1.31449213651553,1.92803244741268,1.6876611835693,2.33401184762867,0.801267086616585,2.01779662503931,0.493233575069998,1.38582483025118,0.302473509559328,0.997053851619967,-2.63844153272703,-1.88420055983056,0.941987686393692,1.14666427737587,1.21891045786305,1.48420208066729,0.698828315897868,0.950759277200934,1.00443373985737,1.06590437986382,0.444277326300014,0.622936642897299
"2439",2.62634862654153,2.82437493026809,1.54146215471623,2.24952597033576,1.7139943400977,0.763982352483412,0.664679432332806,-2.39422854229992,1.03025538815947,1.4375643482255,0.657194780366873,1.00102691994569,0.469544099141097,0.318945034056744,0.26558277975342,0.171872435631124,0.183107626920275,0.343691417648895,0.269385076187425,0.182887102206365,0.198554326631559,0.0482255922902509,0.0826409058351312,0.0970200952515319,0.0118571704156401,0.0426172991329199,2.00121635979031,3.25148089329275,2.30383268195138,3.34491717858479,1.20459218087922,1.87833212855323,1.89063502157203,2.6084169190995,1.04035916150587,2.38762951868954,0.235987603156058,1.29197710181077,0.306220712008331,1.02313815265728,-2.78339502249778,-2.00506206210207,0.939939639957926,1.12924928336796,1.28438014154552,1.60901838049459,0.424466761001485,0.808468345987745,0.977786865931037,1.02426697396035,0.386014192840574,0.55307400544162
"2440",2.61328025216929,2.52037726553861,1.67296913279825,2.00527176516592,1.34068125582794,0.884407976985629,0.641481499150984,-2.18904563346692,0.990412362286531,1.28365814081579,0.864129460482949,1.01466724839838,0.529565280467293,0.321910231390161,0.199651465497522,0.160524279694838,0.171049089621897,0.343901953226613,0.226465318677731,0.170332478649934,0.184023241927759,0.0519000367154205,0.0579340482203163,0.0485246012462841,0.0115386603387897,0.0350665286005329,1.98233619864457,3.244224305694,2.12906039316347,2.91169413791375,1.35834154459637,1.98759672100013,1.670015549507,2.34052798082484,0.666633427503775,2.0147290841521,0.440535952377276,1.32828000159398,0.307629840997113,0.975333157304855,-2.54973118764533,-1.82836007928851,0.893737919412439,1.09754395115613,1.17498481149995,1.40238257240034,0.732415205555396,0.933498290696856,0.992051474134352,1.03728302266241,0.460834884410248,0.598295676524337
