"","x"
"1",0.0432402113983321
"2",0.0698849240649789
"3",0.0581624844716779
"4",0.0882398628730646
"5",0.0269844528143752
"6",0.0245828926070984
"7",0.105883728174172
"8",0.0375310294081327
"9",0.0513924424124977
"10",0.0844346693382133
"11",0.0694301698536134
"12",0.0423864162596657
"13",0.0524438364759204
"14",0.0575127760528899
"15",0.0694379842980154
"16",0.0686659400314895
"17",0.0790394474362796
"18",0.0210051443393107
"19",0.0553261439898445
"20",0.0356005463003708
"21",0.0226058953356489
"22",0.0957659968123676
"23",0.0245826362096785
"24",0.0532996542934441
"25",0.0193940244594736
"26",0.064407218689293
"27",0.0550570615214089
"28",0.0798087561573032
"29",0.0535172051358528
"30",0.0256371034853454
"31",0.0493996736665197
"32",0.041054095009119
"33",0.113314502596301
"34",0.0498503332574717
"35",0.0326891895766515
"36",0.0396571295069263
"37",0.0769968887946377
"38",0.0396066631947838
"39",0.0961575702926425
"40",0.0468555724154186
"41",0.0553844832032726
"42",0.116811188538382
"43",0.0607901845259316
"44",0.058140178793008
"45",0.0251914659543803
"46",0.035346687289438
"47",0.0715673235411095
"48",0.02239564521378
"49",0.0940129119087958
"50",0.0239175594088401
"51",0.0371248097647305
"52",0.0680842759175671
"53",0.0427359617948908
"54",0.0412115887831081
"55",0.0710181249365344
"56",0.0491729623929675
"57",0.0376642035157983
"58",0.038964833688228
"59",0.050995577115854
"60",0.0571796692890688
"61",0.0466921494928295
"62",0.0506290247589933
"63",0.0184629676124193
"64",0.0296609617313155
"65",0.0536145114088745
"66",0.0232970145631435
"67",0.060944320993427
"68",0.0574439956235644
"69",0.0413552306415539
"70",0.060775090635923
"71",0.0347772119362682
"72",0.0685309861287279
"73",0.0527671800344084
"74",0.0371348991738433
"75",0.0369724617832345
"76",0.0296477581709334
"77",0.0705026426662669
"78",0.0615796120376241
"79",0.0771597603818579
"80",0.0531815551443985
"81",0.071927729682228
"82",0.119181442463283
"83",0.0289916462916691
"84",0.07027922586676
"85",0.0961269940874438
"86",0.0769694383195037
"87",0.0295230653160502
"88",0.0886802923007211
"89",0.0504697609146694
"90",0.0732842623235705
"91",0.0805393547701185
"92",0.0663569790481696
"93",0.0625722993345307
"94",0.0516508645775247
"95",0.0187569414177364
