"","x"
"1",0.0572547077210364
"2",0.0471852815174478
"3",0.0324935872497398
"4",0.0271963292449155
"5",0.0607036302795146
"6",0.0367103014085575
"7",0.0317990463381596
"8",0.0441863285650468
"9",0.0234044438706834
"10",0.0274508127825563
"11",0.0280699263623346
"12",0.0368365712651845
"13",0.0295745007855866
"14",0.0209546173166194
"15",0.0560736813070897
"16",0.0387473735752429
"17",0.0266972507796019
"18",0.0300458264031817
"19",0.0408581197230835
"20",0.0495068712584207
"21",0.0426164732386931
"22",0.0436330945291208
"23",0.0240525011836474
"24",0.0386554489567933
"25",0.039602513938584
"26",0.0285004554841096
"27",0.0560100419707678
"28",0.0349883403956776
"29",0.0512936066346219
"30",0.0359801870011777
"31",0.0418739319872142
"32",0.0388600445656824
"33",0.0393279336006688
"34",0.0247376895488895
"35",0.0377210397345997
"36",0.0508581481323451
"37",0.0307901519236464
"38",0.0626251656732677
"39",0.0558931803147375
"40",0.0361702425669837
"41",0.0337152254801522
"42",0.0326314667676624
"43",0.0663581242870879
"44",0.0541068427806744
"45",0.0356802980027533
"46",0.0402249981271931
"47",0.0380639611576194
"48",0.0246713128265107
"49",0.0276369229457522
"50",0.0250130004805817
"51",0.0447896546627177
"52",0.0441916273609674
"53",0.055542690378865
"54",0.0210017048530329
"55",0.0256378202468963
"56",0.048328449708609
"57",0.0263491184972623
"58",0.066935978664663
"59",0.0670580542262344
"60",0.0415977374578991
"61",0.0244492265531331
"62",0.0516288320914468
"63",0.0806667676403299
"64",0.0256760076791131
"65",0.0275417879568832
"66",0.0282902287136794
"67",0.0278138057999225
"68",0.0310660363489013
"69",0.042584398610626
"70",0.0279182097128408
"71",0.0403152837013312
"72",0.0169401785570653
"73",0.0783625072674711
"74",0.049143149858067
"75",0.0355062607931568
"76",0.016605807736207
"77",0.0289034223833468
"78",0.0351634475436295
"79",0.107741272301539
"80",0.0433334125584323
"81",0.0787007044295287
"82",0.0278743883325804
"83",0.0343958937634372
"84",0.0432050825814051
"85",0.0314889308083929
"86",0.047237914430726
"87",0.0234253426786054
"88",0.0265910935317156
"89",0.0565860475767778
"90",0.0527304786615164
"91",0.0218249559849798
"92",0.0266063284909616
"93",0.0234607220978024
"94",0.0319833676672678
"95",0.0551402397620877
"96",0.0315304403966738
"97",0.0457295526657416
"98",0.0320293301144509
"99",0.0272139798248776
"100",0.0392657172682579
"101",0.028119552025685
"102",0.0210677577174913
"103",0.0271858777722745
"104",0.0359910420067674
"105",0.0522631540742878
"106",0.025052364458579
"107",0.0359793046894499
"108",0.03471076490411
"109",0.0379740667414664
"110",0.0705210025826796
"111",0.0383982072546309
"112",0.0408719039621515
"113",0.0479585873821176
"114",0.02724406155137
"115",0.0593123223692118
"116",0.0493680295394379
"117",0.018154443585319
"118",0.0479241588323436
"119",0.0421033562151059
"120",0.0517272978372669
"121",0.0256120410633178
"122",0.043386048332633
"123",0.0347635673860708
"124",0.0184534176176793
"125",0.045139815332627
"126",0.027642791097612
"127",0.0436052843120474
"128",0.0298109576946071
"129",0.0318456110129622
"130",0.0501664178812269
"131",0.0271613401433867
"132",0.053878766997344
"133",0.0207530189234479
"134",0.034649581082555
"135",0.0534877606574296
"136",0.0427840826525019
"137",0.0347895751608897
"138",0.0366023847536288
