"","x"
"1",0.0470500875896626
"2",0.0469262963016523
"3",0.0335528156224339
"4",0.0292409848658049
"5",0.0253609837177931
"6",0.0244377612101937
"7",0.0177573644529143
"8",0.0570301438929792
"9",0.0147310846413522
"10",0.0606320017176652
"11",0.0711016556091051
"12",0.0231491415934846
"13",0.0448115065560119
"14",0.0276635004680509
"15",0.0408208954861263
"16",0.0350176099265469
"17",0.031565285291457
"18",0.022903974748146
"19",0.0591898106296298
"20",0.0338529487350578
"21",0.0495022795761245
"22",0.0342274102702827
"23",0.0818826763533848
"24",0.0365971937545113
"25",0.0355466766485677
"26",0.0207544464930476
"27",0.0487977669372766
"28",0.0173830331550661
"29",0.0311913060317608
"30",0.0286003945475251
"31",0.0302514194425007
"32",0.0511207336135371
"33",0.0186995049471157
"34",0.0348478608486957
"35",0.0563003918183513
"36",0.0635264783882003
"37",0.0434717876156194
"38",0.0191818667809936
"39",0.0299295575399363
"40",0.0278119089603556
"41",0.0603104550731049
"42",0.0473506085096955
"43",0.0565269601144676
"44",0.033776436382311
"45",0.0325478783881626
"46",0.0113925772106931
"47",0.054297357500038
"48",0.0438739453693336
"49",0.0427512832836022
"50",0.0489737036640714
"51",0.0288595103499292
"52",0.0182690715410708
"53",0.0839206442590554
"54",0.0595368485511558
"55",0.0718260545016165
"56",0.0329166495598645
"57",0.0176530756947384
"58",0.0572909007670379
"59",0.0560596754280661
"60",0.026994348217743
"61",0.0536358667156235
"62",0.043070853027122
"63",0.0380276196702841
"64",0.0541786982801599
"65",0.039657274122438
"66",0.0950148861391741
"67",0.0327414106407861
"68",0.0383212749302552
"69",0.0313109756715544
"70",0.0313682552459301
"71",0.0258716513988528
"72",0.0363412458039579
"73",0.0816120438398382
"74",0.0678938083038347
"75",0.0204353378852496
"76",0.0381198868805593
"77",0.0434104612914796
"78",0.0330666141492543
"79",0.0411483761410521
"80",0.037173846725985
"81",0.0217586434396478
"82",0.0425167075232567
"83",0.0369668514552361
"84",0.0335417175014037
"85",0.0424721444036131
"86",0.0474503921567176
"87",0.0307603371320097
"88",0.0496366223770668
"89",0.0380314685283077
"90",0.0199681630919893
"91",0.0562715575035135
"92",0.0390560074672369
"93",0.0341183443270669
"94",0.0185290898225
"95",0.0503105043150461
"96",0.0784484945647611
"97",0.0347231017079128
"98",0.0874553662945986
"99",0.0376262920012475
"100",0.0716525182018798
"101",0.0322849864345153
"102",0.0255259031131771
"103",0.0328702733067585
"104",0.0407483025930736
"105",0.0296594794244434
"106",0.0410589225061312
"107",0.0288812367058458
"108",0.0361918768446763
"109",0.0728336875994841
"110",0.0506284801277804
"111",0.0296044580865576
"112",0.0294178820145412
"113",0.0358037564511243
"114",0.0445319691198687
"115",0.0407375296019106
"116",0.0426060076000646
"117",0.0234401461154791
"118",0.0220486298366383
"119",0.084863738838009
"120",0.0390847364995519
"121",0.0193096528944713
"122",0.0698645528834319
"123",0.0236661168376871
"124",0.0433214423112601
"125",0.0418373507551982
"126",0.0609223265948444
"127",0.0291650425703018
"128",0.0312352958985312
"129",0.0392293828079024
"130",0.0333472597867328
"131",0.0493587547205351
"132",0.0348717556212589
"133",0.0283473766178937
"134",0.0346404823331117
"135",0.0237648920207097
"136",0.0495289996091835
"137",0.0365131838516587
"138",0.0181565537429657
"139",0.0634480009710786
"140",0.0233837177936806
"141",0.0555374661462193
"142",0.0223169217864723
"143",0.0263562189346466
"144",0.0336547925827986
"145",0.0190067372897674
"146",0.053023911958972
"147",0.0453301385980395
"148",0.0424786814036302
"149",0.0359629864449773
"150",0.0205706659256037
"151",0.0266499330201218
"152",0.0502241732527862
"153",0.0270724598374257
"154",0.0430583710543545
"155",0.0701440166464807
"156",0.0415377311703506
"157",0.0513758927203348
"158",0.0382243314640666
"159",0.0257336599787763
"160",0.0394123599366659
"161",0.055209341785644
"162",0.0215049726141671
"163",0.0337731525176852
"164",0.0333060251538173
"165",0.0565694920362759
"166",0.025691402949356
"167",0.0378948182313571
"168",0.0518470985693195
"169",0.0816049281298375
"170",0.0407342895591703
"171",0.0306651854286035
"172",0.054845348353498
"173",0.0714927212847484
"174",0.0240995284820487
"175",0.0401170041795949
"176",0.0349457431367734
"177",0.040945324552346
"178",0.0223977664879578
"179",0.0209174320350039
"180",0.0413960211841736
"181",0.0223580920173859
"182",0.0356451853383397
"183",0.0312936825962069
"184",0.0293304515990193
"185",0.0640921081065527
"186",0.0457418617264565
"187",0.0292502180690668
"188",0.0246773212479762
"189",0.0839269811552856
"190",0.039610155827104
"191",0.0188445384539166
"192",0.0375327937834367
"193",0.0323994394985061
"194",0.063677994313839
"195",0.0561386686759244
"196",0.0367886782416959
"197",0.0376149504131799
"198",0.0513916860431405
"199",0.0322836433145466
"200",0.0246941423584188
"201",0.0519805490477794
"202",0.042523141489946
"203",0.0518465946020424
"204",0.0519879522448678
"205",0.0438293511375111
"206",0.0894896658909802
"207",0.0582023817236026
"208",0.0355213923423137
"209",0.0559007610637016
"210",0.033154617697933
"211",0.0348302913310252
"212",0.0381926722544672
"213",0.0228925442066629
"214",0.0367730063804288
"215",0.044057368962125
"216",0.0313544165910096
"217",0.0408033943928459
"218",0.0251102948234598
"219",0.0423140068903127
"220",0.0162512310977328
"221",0.0387115209217279
"222",0.0187117714722436
"223",0.0417267926943021
"224",0.0320026298275734
"225",0.0347468616160023
"226",0.0246454666596903
"227",0.0498520176353933
"228",0.0252091146160246
"229",0.0438801633487713
"230",0.0512776550583837
"231",0.0234704620626942
"232",0.0261428893781952
"233",0.0193077577257819
"234",0.0407635573455719
"235",0.0171931110220822
"236",0.0305895710077574
"237",0.0436936866893537
"238",0.0229009393047057
"239",0.0753488935193234
"240",0.0234490772905667
"241",0.0394418922958019
"242",0.0450131966055166
"243",0.0316943995611429
"244",0.0226798869401016
"245",0.0427982961761422
"246",0.0214201589005384
"247",0.0357113504817478
"248",0.0454504275704401
"249",0.0470739738999065
"250",0.0281847161007684
"251",0.0203447390080866
"252",0.0335856032301794
"253",0.0390934925537067
"254",0.117046067427524
"255",0.048217397874297
"256",0.027415304889116
"257",0.0279007815358639
"258",0.0344910686796816
"259",0.0398779497593038
"260",0.0212251658470618
"261",0.0225624061034878
"262",0.0383701196082189
"263",0.0326071382328964
"264",0.0495977882642637
"265",0.0370114554248185
"266",0.0684208317860027
"267",0.0377775660987024
"268",0.0435653626424944
"269",0.0722396439671102
"270",0.0261595947462314
"271",0.0274797376158147
"272",0.0242737406986006
"273",0.0416148116572868
"274",0.0432357233556833
"275",0.0375416052665665
"276",0.0174454205187291
"277",0.0355621166726598
"278",0.0360495963836635
"279",0.0263777447631598
"280",0.0424179716538179
"281",0.0430953200034106
"282",0.0506091044926152
"283",0.0303043598920556
"284",0.0631528752622046
"285",0.0247689707126529
"286",0.0623668531814799
"287",0.0446225361669083
"288",0.0351735138650368
"289",0.0264944022455679
"290",0.0706432500207666
"291",0.0567481608053912
"292",0.0354583701613727
"293",0.0461149327953283
"294",0.0571579015143126
"295",0.0896139686704089
"296",0.0334476216267707
"297",0.0326339948409209
"298",0.0345398919319492
"299",0.0552108388446193
"300",0.051731245870629
"301",0.0301583742362355
"302",0.0524185094591123
"303",0.0264654298176611
"304",0.0325254970435711
"305",0.0448959728094128
"306",0.066881992689196
"307",0.0375826148172025
"308",0.0242046884865256
"309",0.0350482818458785
"310",0.0440600004617622
"311",0.025973423401946
"312",0.0204880297902371
"313",0.0236321042870822
"314",0.0387268163799481
"315",0.0585183086349246
"316",0.0331563529893537
"317",0.0522382495940074
"318",0.0374854855033737
"319",0.0598890297794141
"320",0.046403212987716
"321",0.0515930559638105
"322",0.035613184351056
"323",0.0464891907531423
"324",0.0494065250702664
