"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44"
"1541",2.66891538308374,1.64280041550558,3.42365892902229,1.96495885932436,1.62529487356804,-1.08662955439073,2.30407107506666,2.44519985150923,-0.641362155766635,0.984398914197368,0.52884857989531,0.245142780165953,0.158634629711974,0.185762993794738,0.231080025062024,0.160445305848983,0.0979428668878124,0.165376499218082,0.12802291717531,0.131291947737053,0.0288778316912654,0.0550135898063157,2.18843553395847,3.149395232209,1.33187654127011,1.95372428974105,3.0595634611846,3.78775439685997,1.5120420102028,2.41787570844593,1.31082207410404,1.93976767303205,-1.27859757349084,-0.894661535290617,2.00170048453328,2.65211681766497,2.20672048123768,2.70945158875188,-0.832932577905016,-0.312515865961776,0.927798364082488,1.04099946431225,0.421021943874931,0.636675215915689
"1542",2.02707033377314,1.82463403362808,3.25136054785688,1.97892705566091,1.68391559596325,-1.04889540146332,2.19238739282042,2.43119252495993,-0.330199453622618,0.993427294534397,0.61930146943432,0.236577455288647,0.146978373397423,0.19565899315957,0.244672709006385,0.164038605841945,0.106615393022202,0.151631816393969,0.132973163234909,0.173301154552674,0.0300192031231281,0.0572984207913145,1.56337852140739,2.49076214613888,1.53655642176913,2.11271164548702,2.86786892126412,3.63485217444964,1.49936854600839,2.45848556531342,1.36239992851304,2.00543126341346,-1.25786157178684,-0.839929231139807,1.91445281920411,2.51067168225967,2.18404884632003,2.70630261011796,-0.619559161736195,0.0381665464561667,0.934589656413066,1.05226493265573,0.506996564683343,0.731606374185296
"1543",2.78250711246098,1.67751607516612,3.4927880336224,2.36376704829556,1.71042465811038,-1.17852374579885,2.42553068852988,2.78364630601834,-0.722943241063762,0.98503926727905,0.51888180229613,0.244141669909928,0.160553083849295,0.183678557025997,0.254989776206278,0.178797752908984,0.112008085444076,0.173863917842702,0.157757155132377,0.112484093020114,0.0302810222921787,0.058756587454076,2.30398943943753,3.26102478548444,1.3628320308215,1.99220011951074,3.13277806185145,3.85279800539335,1.86398708693126,2.86354700965987,1.35998106240877,2.06086825381199,-1.39805959326924,-0.958987898328464,2.10761299149053,2.79140389851155,2.49099670446804,3.11067724140739,-0.879971282962568,-0.423481322293452,0.925688463586379,1.04439007097172,0.403718890886141,0.634044713706118
"1544",2.80759070238814,1.5085114110227,3.31099868186881,2.16337782026743,1.90478667117605,-1.18105187459266,2.15083342525389,2.488210763523,-0.610895861423504,1.01601058715373,0.506236091796694,0.22551020002591,0.129374131979225,0.154504245325275,0.247363599483404,0.156131451594564,0.11079331803894,0.140533718841459,0.139790944635281,0.145745939313743,0.0233023054939207,0.0579522051425587,2.36559071033736,3.24959069443893,1.25493811234342,1.76208470970198,3.00817036103127,3.61382700270635,1.67854516527996,2.6482104752549,1.59876902605071,2.2108043163014,-1.39820677794898,-0.963896971236334,1.89229540036539,2.44469464032737,2.22876698774676,2.77785557563866,-0.823015169354214,-0.249244575604624,0.97033806838565,1.06168310592182,0.392649769717279,0.619822413876109
"1545",2.12234179838828,1.69635786091217,3.13976610997338,1.97020314374343,1.60295549148211,-1.17986821958666,2.20684134951566,2.55794745367554,-0.490245634696418,1.02424890018173,0.513868407993486,0.224828372007502,0.150687855413971,0.176988985816915,0.248555906406408,0.165606603146586,0.11181424154243,0.150269965219566,0.156937291772366,0.141985770597954,0.0276570628626434,0.0646416457764558,1.68167818925357,2.56300540752298,1.40100966430079,1.99170605752356,2.79286769777223,3.48666452217453,1.48303356718687,2.45737272029999,1.2783665493148,1.92754443364942,-1.39902413300982,-0.960712306163492,1.93112046900832,2.52192901483409,2.26812530214187,2.88480322034516,-0.717620545169649,-0.168425293665623,0.970041056970947,1.07845674339251,0.387170782271632,0.640566033715339
"1546",2.47413609928487,1.85457457099241,3.6726985854028,2.36036063524083,1.68068784527928,-1.26983237851064,2.56594497098022,2.59728059669014,-0.491731949517725,0.944349196535655,0.517123017807367,0.294522967147502,0.172570240651405,0.243313366279539,0.283031113882903,0.173585311532656,0.117251101973738,0.19440816066021,0.149053646714608,0.213301351283363,0.0336352995938845,0.0571999900623348,1.89687108367576,3.05140111489397,1.51633689931566,2.19281224266916,3.19580438749491,4.1495927833107,1.80561965203034,2.91510161845132,1.34046063467527,2.02091505588329,-1.49964453837916,-1.04002021864211,2.21184702568705,2.97673099343456,2.32096676570571,2.9064899151591,-0.796783666020157,0.0130563173121374,0.878424009331641,1.01027438373967,0.405011037285191,0.629234998329543
"1547",1.88576678737657,1.81061647475094,3.31141603991247,2.10115610008213,1.53807704997508,-1.10446883229054,2.27143692539549,2.46403837939974,-0.582273334037795,0.978008284393848,0.463693315402266,0.221960170267061,0.146409427188764,0.191081390569552,0.263252150220792,0.162571430070576,0.109826156472447,0.162136389721273,0.147130241848233,0.142895481600512,0.0288777701088779,0.0655580538975753,1.45072485365313,2.32080872110001,1.52365399746096,2.09757895204092,2.93689651439615,3.6859355654288,1.58518188564938,2.61713031451489,1.21943704703675,1.85671705291341,-1.31972809897654,-0.889209565604548,1.97487831455487,2.61252841151027,2.1918984158435,2.76996647803974,-0.796745493400659,-0.237529199155175,0.921407854980447,1.03460871380725,0.335199529763018,0.592187101041514
"1548",2.3918865143994,1.59416989642594,3.18454556595387,1.94744967934913,1.92581826344386,-1.17576358572138,2.12575040567305,2.63930914128173,-0.621753079012073,1.03149808005228,0.441350610905013,0.225215704614866,0.136546478408805,0.159024708331168,0.256519145531022,0.17088210467386,0.119310339183348,0.148994068939941,0.161960267284223,0.165351569865678,0.025440189523053,0.0646015395227024,1.95046373335426,2.83330929544453,1.32653879874468,1.8618009941072,2.87285713762478,3.49623399428296,1.44467215410833,2.45022720458994,1.5908893382831,2.26074718860463,-1.40961185052075,-0.941915320922023,1.85289312056047,2.43878869054912,2.34021426333645,2.97663032500364,-0.850009392484809,-0.19692274076366,0.981635308587099,1.08136085151747,0.314731593440516,0.567969628369509
"1549",2.02731453111087,1.63320461092737,3.22212684458995,1.9678406838117,2.0964359474486,-1.10147143069206,2.19982852040953,2.46050949980663,-0.466598418825648,1.00821066193255,0.540791501092928,0.250957373814803,0.14188097198361,0.19235587856323,0.285438816666802,0.168852645220398,0.116528949511063,0.158073371354518,0.142546784983069,0.219847500196703,0.0289624138522462,0.0561684286646236,1.53543807843386,2.51919098378789,1.35511790583949,1.91129131601525,2.84510932260602,3.59914436657388,1.40838060314477,2.52730076447863,1.76548476281662,2.42738713208058,-1.32986817173375,-0.873074689650379,1.91083330198732,2.53253149512007,2.19639657899917,2.75638154626764,-0.784334555296689,0.0450792488500915,0.951444330782146,1.06497699308295,0.430701380910265,0.65088162127559
"1550",2.13877835567575,1.69445817785087,3.10359516240033,2.27231598555539,2.04039851574645,-1.31936581243649,2.21041405761496,2.90300905539785,-0.559289450890819,1.02321284247914,0.468256555655414,0.217270029677714,0.129907910670084,0.159314407544447,0.288077085806749,0.181716139035951,0.125583644386948,0.138302939341454,0.18156846136034,0.158665892165791,0.0259953740831947,0.0604115194385548,1.71292909750743,2.56462761384407,1.43983867293751,1.94907768276424,2.79133892361322,3.41585140118745,1.70768489737416,2.83694707373662,1.68423488323599,2.39656214825691,-1.5655097554349,-1.07322186943807,1.95530271000886,2.49881017455333,2.56808315467367,3.28161553506735,-0.794803431721975,-0.177360375990839,0.972261909276078,1.0741637756822,0.349849977555846,0.586663133754981
