"","x"
"1",0.0620722235194524
"2",0.05457677170319
"3",0.0359347304668425
"4",0.0354577265097257
"5",0.0193176310935521
"6",0.026944029342481
"7",0.0597172335000854
"8",0.0310384294890993
"9",0.0188114139217924
"10",0.033910945748202
"11",0.048874210880367
"12",0.0502463709555646
"13",0.0339165937702327
"14",0.0825461501893303
"15",0.030515522557108
"16",0.030235713960623
"17",0.0538106704243818
"18",0.036473632463854
"19",0.0615842409634872
"20",0.0397477617668084
"21",0.0443997456517401
"22",0.0552552361821493
"23",0.0619499179456697
"24",0.0348836437119298
"25",0.0474433642876444
"26",0.0406242739150427
"27",0.0238465782219913
"28",0.0602844822761991
"29",0.0411456981973104
"30",0.0425280408787594
"31",0.023709221656555
"32",0.0314688131003148
"33",0.0328882824566824
"34",0.0500984805006671
"35",0.0628468087887084
"36",0.0389192700608626
"37",0.031607938734729
"38",0.0359597923260261
"39",0.0541040980596251
"40",0.0482975830299521
"41",0.0365181547215804
"42",0.0719904380319724
"43",0.0852052333872819
"44",0.0469010648964783
"45",0.0229184688792731
"46",0.031024831053279
"47",0.0397019119534777
"48",0.0475556336310865
"49",0.0472868853529848
"50",0.0236866548819642
"51",0.0382662808377602
"52",0.0434027059877279
"53",0.0330473521362897
"54",0.0291367108359685
"55",0.0334681268932835
"56",0.0481829827038943
"57",0.040402927189552
"58",0.0343665538116886
"59",0.0306813624609806
"60",0.0361822986277112
"61",0.0300918237740627
"62",0.0247430276920056
"63",0.0283002274315684
"64",0.149284421816521
"65",0.0317516697806542
"66",0.0625278051159977
"67",0.0326068305129684
"68",0.0490527720767845
"69",0.0409681371615648
"70",0.0192176063175992
"71",0.039915311443874
"72",0.0234334379959011
"73",0.0409764288557472
"74",0.0299190873094714
"75",0.0309601147636121
"76",0.0270832787460255
"77",0.0278894151880646
"78",0.0342671395596086
"79",0.0308224569332881
"80",0.0329487689992586
"81",0.0413076570721556
"82",0.0274578589812436
"83",0.0295319766306286
"84",0.0333635641251108
"85",0.0591752878807792
"86",0.0386484048767076
"87",0.0337067936416923
"88",0.0221794741403954
"89",0.0515298927435912
"90",0.0458499943407722
"91",0.0417729228786616
"92",0.0318325091069163
"93",0.0339530479192207
"94",0.0569967000569178
"95",0.0589434376557316
"96",0.0395819679159643
"97",0.0398846707571383
"98",0.0841065543311769
"99",0.0317398034237795
"100",0.117981102038148
"101",0.0273180162507625
"102",0.0208343747065794
"103",0.0369226825375798
"104",0.0517345717464645
"105",0.0480736377923494
"106",0.0409416930934273
"107",0.0831430487058509
"108",0.048423040861579
"109",0.0662019891404634
"110",0.0431640571744756
"111",0.0439900791282402
"112",0.016513364479796
"113",0.0570676491850111
"114",0.0266635518162318
"115",0.0205433348561843
"116",0.0547387449931819
"117",0.039048981933564
"118",0.0575955569072211
"119",0.049472145678574
"120",0.0393779099921272
"121",0.0678467772553618
"122",0.0121857125772146
"123",0.0281728181838031
"124",0.0234031403549854
"125",0.0319192325482248
"126",0.108705808440486
"127",0.0496747842442824
"128",0.0323236233176719
"129",0.0253413022908719
"130",0.0537218822565769
"131",0.0188689186162127
"132",0.0424567181060821
"133",0.0657963111040302
"134",0.0275550448652204
"135",0.0282967594358575
"136",0.0260488616255826
"137",0.0313224537890718
"138",0.0268776975209307
"139",0.0440087125296267
"140",0.0528166461346452
"141",0.0285244585037283
"142",0.0561477380386428
"143",0.0296400291039436
"144",0.0294997650512644
"145",0.0330076353480703
"146",0.0206146913399179
"147",0.017412672905299
"148",0.0690865810013639
"149",0.0874790583767229
"150",0.0757646464649361
"151",0.0522952158333965
"152",0.0372366506846191
"153",0.0684587463583001
"154",0.083285724096728
"155",0.0419904886988098
"156",0.0385874837905923
"157",0.0301467749230934
"158",0.0235106074270987
"159",0.0362146697718403
"160",0.0291420445978962
"161",0.0624995953326826
"162",0.0217482926332174
"163",0.0620785826027083
"164",0.0261275548498367
"165",0.036087828326199
"166",0.0599196725057005
"167",0.0359204430158324
"168",0.0419963695895718
"169",0.0156458756136685
"170",0.0458475952027177
"171",0.0315637403312299
"172",0.0236934251352394
"173",0.0575865217981942
"174",0.0236897217419485
"175",0.0332703421061108
"176",0.0498378904396499
"177",0.0424749989856902
"178",0.0303751404725025
"179",0.0297139213544698
"180",0.0495454423399292
"181",0.0371565729888412
"182",0.0392856159104776
"183",0.0202904244895216
"184",0.035215196694597
"185",0.038957215199756
"186",0.0269561226544815
"187",0.0329305566737753
"188",0.025056110066562
"189",0.0300059388150384
"190",0.0183890012085464
"191",0.0294405453750204
"192",0.0649154562893059
"193",0.0457195874397832
"194",0.0398107152786677
"195",0.0511001445857803
"196",0.0438975553051368
"197",0.0212524023693607
"198",0.0402562100914953
"199",0.0541845613305273
"200",0.130406349960881
"201",0.0565221678351849
"202",0.0496910696626218
"203",0.0375877764076038
"204",0.0414054695704609
"205",0.0507347132348748
"206",0.0181697681237024
"207",0.041217068136631
"208",0.0343835742535652
"209",0.0483834336611971
"210",0.0412015382328313
"211",0.0224256504467476
"212",0.0599097640982366
"213",0.0590312937295455
"214",0.0220694830165045
"215",0.0658381138013913
"216",0.024776282898754
"217",0.0264145219458584
"218",0.058142542541117
"219",0.0414163702844998
"220",0.0258134156736259
"221",0.0371489702731212
"222",0.0848712056673672
"223",0.0281501791288718
"224",0.030834097233555
"225",0.022350159998635
"226",0.0324797010726185
"227",0.0431869936305774
"228",0.0311846155777829
"229",0.0503761833616145
"230",0.0316118485214571
"231",0.0457061216486913
"232",0.0914256526039144
"233",0.0749721026964702
"234",0.0343656492841571
"235",0.0316921712635369
"236",0.0403648603617886
"237",0.0679999116222854
"238",0.0424225474103559
"239",0.0200953328561241
"240",0.0609051422912518
"241",0.0343073779548368
"242",0.0232780338815785
"243",0.0213367637166242
"244",0.0174626151856001
"245",0.0273495104997294
"246",0.0744155806317345
"247",0.0436764362164829
"248",0.0198869058637575
"249",0.0581768557969234
"250",0.0400921957024549
"251",0.0387942273249441
"252",0.038850266605594
"253",0.0598883658704458
"254",0.0234814471443787
"255",0.0299293765135431
"256",0.0321498496516776
"257",0.0473585457185127
"258",0.0696413695999925
"259",0.0442398948362518
"260",0.0327238786481428
"261",0.0283999100497356
"262",0.0395609506985487
"263",0.02582434490275
"264",0.0326636071386568
"265",0.0377804461571025
"266",0.0352902344852617
"267",0.0297106430251936
"268",0.035746712622521
"269",0.029564044596139
"270",0.0291520198537694
"271",0.0515988266893375
"272",0.0406721337362622
"273",0.0308089201331604
"274",0.0235602997242681
"275",0.0353662084410999
"276",0.0602730143091993
"277",0.0305478296221412
"278",0.0294464561233049
"279",0.0419644209044872
"280",0.0404597570503337
"281",0.0332318604696031
"282",0.0348994273138403
"283",0.0635524258815524
"284",0.0388096902192862
"285",0.0338721541840256
"286",0.126526134536533
"287",0.0391982564990709
"288",0.0274037555723639
"289",0.0384370864065061
"290",0.0320381103798039
"291",0.0443557114412974
"292",0.0380530087970098
"293",0.0600882564521966
"294",0.0255627178952416
"295",0.0628082415969023
"296",0.0745057284231462
"297",0.0308762758222125
"298",0.0246890132384969
"299",0.0990888518413245
"300",0.0397813572003928
"301",0.0279760176416054
"302",0.0283783533454365
"303",0.0416319055809386
"304",0.0344820280097116
"305",0.0602405651687467
"306",0.0630533213325377
"307",0.0195730435478684
"308",0.0405007184982961
"309",0.0362742474618296
"310",0.0339118680675797
"311",0.029058199495552
"312",0.0355527233965168
"313",0.0381117790349912
"314",0.0385339908367126
"315",0.0751667990404721
"316",0.0409362469281246
"317",0.0226443063906266
"318",0.0429503884455978
"319",0.0345195371789598
"320",0.0600143213559124
"321",0.0452644252211777
"322",0.0792381148951734
"323",0.0274964194680547
"324",0.0335308009484365
"325",0.0309658673302632
"326",0.025365131962238
"327",0.0145660126029544
"328",0.0304323220548996
"329",0.0440275047669358
"330",0.0366679377943636
"331",0.0628995538896198
"332",0.025938389104488
"333",0.0346973284589318
"334",0.0299570900520298
"335",0.0399225260951214
"336",0.041911525958506
"337",0.0226441585503783
"338",0.0236232632984971
"339",0.0728909114975402
"340",0.0366471550838038
"341",0.0410826997365684
"342",0.0470126606397741
"343",0.0480412325739605
"344",0.0396667665622201
"345",0.0595067651290998
"346",0.0575684955951044
"347",0.0821007936412611
"348",0.0199441361924929
"349",0.0480529231332155
"350",0.0354573343280849
"351",0.0418150027689743
"352",0.062691029896725
"353",0.0257697980624517
"354",0.0298355420944062
"355",0.0220463815722514
"356",0.0286133108572053
"357",0.0305035605063778
"358",0.045697688445232
"359",0.0678877938447247
"360",0.027631558361562
"361",0.0254673114967811
"362",0.0608004509571463
"363",0.0224968008081579
"364",0.0198802585686205
"365",0.0310871609233361
"366",0.0125322423987258
"367",0.0350317227421816
"368",0.0403121800256932
"369",0.0243251926687009
"370",0.0512833435557857
"371",0.0316892407690219
"372",0.0209588027018837
"373",0.0446184413081791
"374",0.0633199873060624
"375",0.0482966473991825
"376",0.0190471842306913
"377",0.0232659566659921
"378",0.0279420173154312
"379",0.0300957996099569
"380",0.0743059677881663
"381",0.0298875735076207
"382",0.0456417795821353
