"","x"
"1",0.0348049889592572
"2",0.0460423523384343
"3",0.0119395724310647
"4",0.0650262058326277
"5",0.022209674035728
"6",0.0343719232715314
"7",0.0388897127842614
"8",0.0438426673287059
"9",0.0367513417911305
"10",0.0390600056320466
"11",0.0614036874611595
"12",0.0499613030788652
"13",0.0265789973556476
"14",0.0209574330408002
"15",0.0288455074632201
"16",0.0725096309282912
"17",0.0882878939435605
"18",0.0343395136248984
"19",0.0256462235587599
"20",0.0369114725356544
"21",0.0320741794272063
"22",0.0267910537497331
"23",0.0207826047755523
"24",0.0536262233486821
"25",0.0497980219198116
"26",0.0376319524496532
"27",0.0366241135380797
"28",0.0352556596845893
"29",0.0867450364123891
"30",0.0505863783058548
"31",0.0259604549754843
"32",0.0434073337676896
"33",0.046384373332324
"34",0.0378406684697559
"35",0.0520407938733715
"36",0.0255726053356168
"37",0.0365982992879846
"38",0.0138569400138172
"39",0.0641084348262334
"40",0.0324937116770717
"41",0.05268060594857
"42",0.0238916922916997
"43",0.0291009886049768
"44",0.038161533071671
"45",0.0356304932129652
"46",0.0408165710314713
"47",0.0281007369876401
"48",0.030713597085574
"49",0.0661553890344166
"50",0.0267625739069485
"51",0.0368281323255241
"52",0.0482509236141124
"53",0.0446371430621514
"54",0.0265109841128253
"55",0.0565919455977485
"56",0.0517645576103855
"57",0.0325713894555791
"58",0.0275053630669918
"59",0.0280869947473103
"60",0.0459589909915742
"61",0.0288100401317693
"62",0.0322680882581586
"63",0.0337817314412388
"64",0.0746534612826499
"65",0.0608891370526325
"66",0.0398893921265992
"67",0.0304863397081918
"68",0.0301138412339686
"69",0.0566934894742759
"70",0.0565669810459857
"71",0.0390198618616667
"72",0.0373613775418227
"73",0.0496574331520884
"74",0.025657998848426
"75",0.0382417969016469
"76",0.0395520274879045
"77",0.0186785865405939
"78",0.0448785526379765
"79",0.0694005310499385
"80",0.0327401638415872
"81",0.0301749678066419
"82",0.0740510047067296
"83",0.0496556739368702
"84",0.0377155644582397
"85",0.053681518602104
"86",0.0216919774641663
"87",0.023707938532337
"88",0.0610906466645627
"89",0.0391732780752315
"90",0.0404964906775264
"91",0.0290111797434669
"92",0.041089233969429
"93",0.0379599815223234
"94",0.0397027051524933
"95",0.0315473513697545
"96",0.0345240538317251
"97",0.0353412302222364
"98",0.0570272546639797
"99",0.0481558459312255
"100",0.0606522833078973
"101",0.0474244669079388
"102",0.0175379544658285
"103",0.0341839395912515
"104",0.0263125656310245
"105",0.0201828729416752
"106",0.0212221190171649
"107",0.0493219530141869
"108",0.0339487597986939
"109",0.0526666193591571
"110",0.0451480028849561
"111",0.0574449115573612
"112",0.0315391493214221
"113",0.0363950555713117
"114",0.0289853380027102
"115",0.029989901706068
"116",0.0342823217640483
"117",0.0501796106318492
"118",0.026879892074719
"119",0.0205491124957846
"120",0.0361352580207114
"121",0.0300292941709987
"122",0.0198700731032138
"123",0.0464164364567201
"124",0.0214458704448261
"125",0.0420381458955752
"126",0.0425866839420659
"127",0.0521735726909364
"128",0.0356958340265762
"129",0.0240552193822492
"130",0.020908002809386
"131",0.0219378159688545
"132",0.0465246880185733
"133",0.0243696219667028
"134",0.0424072912760646
"135",0.031553535746886
"136",0.0422843636473349
"137",0.0273738632622523
"138",0.0367240366407843
"139",0.033826788685955
"140",0.0416482141165805
"141",0.0618977650524563
"142",0.0423294510039575
"143",0.0771127733820607
"144",0.0439189001846959
"145",0.0718493126755951
"146",0.0314405892840844
"147",0.0444327734128616
"148",0.0341891995044638
"149",0.0566069858812127
"150",0.0171182534837448
"151",0.0410017728836827
"152",0.0668103750319106
"153",0.0210724676687463
"154",0.0419429900240216
"155",0.0197654982292897
"156",0.0249400394761089
"157",0.0500822280081885
"158",0.0657705886437777
"159",0.0529547723839465
"160",0.0354964830320069
"161",0.0509719724788
"162",0.0772396150648892
"163",0.0595851640822435
"164",0.0277748576061134
"165",0.0208820867446337
"166",0.0325079417029092
"167",0.0979602952628234
"168",0.0215690379867333
"169",0.0421577346411674
"170",0.0345217648947421
"171",0.0473777131000428
"172",0.0282523457687658
"173",0.0294662459232973
"174",0.032335589727505
"175",0.0167839120536952
"176",0.0434117865644072
"177",0.0981318655190532
"178",0.0587504798015609
"179",0.0554219061420096
"180",0.0366710381858999
"181",0.060875339244827
"182",0.0181988019399873
"183",0.054799172101154
"184",0.0341335248817544
"185",0.0265531383875492
"186",0.0304001520938273
"187",0.0454837905858049
"188",0.0524887999381707
"189",0.0382563567718346
"190",0.0267478553574914
"191",0.0258655489328315
"192",0.0500138013999584
"193",0.0228756945100712
"194",0.0294744519523481
"195",0.0526701002675945
"196",0.0355969657143025
"197",0.0450425166419722
"198",0.0373220121486616
"199",0.0507164369581337
"200",0.022848756951745
"201",0.0527449562529226
"202",0.0419095866108123
"203",0.0411677814614037
"204",0.028851628621549
"205",0.0432187731024952
"206",0.0286645566419953
"207",0.0276763311513677
"208",0.0478336512151061
"209",0.0600466191176284
"210",0.0449837349387284
"211",0.0433004378535215
"212",0.0297899333154915
"213",0.0312975114605897
"214",0.0359797947913273
"215",0.0419532871483016
"216",0.0397892856118731
"217",0.0318048537350796
"218",0.0436856550052647
"219",0.0349196869531823
"220",0.0376906740126951
"221",0.0272306838287008
"222",0.0268516213978058
"223",0.0293074402211541
"224",0.020964098000312
"225",0.0399233213400765
"226",0.0257673930472076
"227",0.0486250934059153
"228",0.0147633317667073
"229",0.0601164468780326
"230",0.0232829636515532
"231",0.0261038566106279
"232",0.0484097047271948
"233",0.0630102047612986
"234",0.0313402200008877
"235",0.0257454691029384
"236",0.0278408783898608
"237",0.0279429578048464
"238",0.0512896484339647
"239",0.0299426791844707
"240",0.0249951911663331
"241",0.0347294078703492
"242",0.014677616296351
"243",0.0494399891608396
"244",0.0381064145142138
"245",0.0355878010536984
"246",0.0271333061472053
"247",0.0228311007793476
"248",0.0290062851701685
"249",0.0306848344464055
"250",0.0424381404272204
"251",0.0203328077943585
"252",0.0151291078778648
"253",0.0440528087191061
"254",0.0628297749212351
"255",0.0262898113381643
"256",0.0187816948406623
"257",0.0232231795483591
"258",0.0422567437640371
"259",0.0382536182030995
"260",0.0253023887708861
"261",0.0280830082593925
"262",0.0407571125571366
"263",0.0421095225613356
"264",0.0313222361775432
"265",0.0218592752316005
"266",0.0566189938033474
"267",0.0350417490303933
"268",0.0265459831165238
"269",0.019343994094908
"270",0.035590520091277
"271",0.0461803053333022
"272",0.0534623149192235
"273",0.0477267324160682
"274",0.0351500920078853
"275",0.0199114408510543
"276",0.0787140647055257
