"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44"
"2281",5.42779111505043,3.34204802440896,-2.97585243436127,-0.448881897252087,0.165303361486508,5.5983819990379,1.83581069421251,1.93286538011102,0.402001042198701,1.09130115398729,0.710372936491352,0.034009056414127,0.018152724952634,0.0163120485252094,0.127150066765635,0.0472888990235381,0.0241916254488403,0.00991986283541157,0.0103831312302984,0.0311208379325581,0.00200012379967361,0.0549646351707975,5.36113336447874,5.49444886562212,3.3064686835018,3.37762736531612,-3.00782404947068,-2.94388081925186,-0.698096028112732,-0.199667766391443,0.0726171194003738,0.257989603572643,5.55096641315817,5.64579758491763,1.8164703598385,1.85535694911347,1.91262120432139,1.95332383076726,-0.395679121942526,0.999978132400518,1.08738091133993,1.09522139663465,0.602642251556589,0.818103621426115
"2282",4.65789449143898,3.18071638352049,-2.37562987552502,-0.652715348815043,0.431959997817755,6.25490811767123,1.70426424597376,1.93790917155777,0.522652135206331,0.986921997830015,0.683158563822163,0.498762516096364,0.155300533734416,0.469738880743584,0.151374964185788,0.135325805194317,0.516480305682801,0.0879000269213758,0.108774615722263,0.174097890071247,0.039696229183246,0.0658220027511264,3.68031995989011,5.63546902298785,2.87632733740103,3.48510542963994,-3.29631808178244,-1.45494166926759,-0.949410278619186,-0.356020419010899,0.166721419636894,0.697198575998616,5.24260671853294,7.26720951680952,1.54040212422375,1.8855573972726,1.73601989065557,2.16327703237867,-0.999999999999492,1,0.909117388630853,1.06472660702918,0.554147438429956,0.812169689214371
"2283",5.09999219341547,3.44915264384708,-2.61582594848027,-0.676919002452107,0.662140847496159,4.93914253908737,1.96585972020811,1.89731266221854,0.516376811416928,1.05570801353443,0.707793095763079,0.606909759621437,0.197491441675532,0.545407568390261,0.145046869312295,0.138015060503989,0.378377088454772,0.102338389315634,0.0955326213390612,0.15836138076496,0.0426777478305487,0.0559324175370027,3.91044906455745,6.28953532227349,3.06206941816304,3.83623586953113,-3.68482478252518,-1.54682711443536,-0.961210866304204,-0.392627138600009,0.39163132890834,0.932650366083978,4.19752344571601,5.68076163245872,1.77517022774073,2.17703315385997,1.71901159419622,2.09410765486897,-0.999999999988724,1,0.972059627786552,1.1393563992823,0.598165557390554,0.817420634135604
"2284",5.75817773680359,3.24533824568417,-3.41550109136343,-0.53924803443142,0.273560970346108,6.63814682222124,1.8907113584706,2.00079642786624,0.0398933630551724,1.06821048104524,0.711966322728052,0.609396984778777,0.171334590088138,0.586585608001024,0.149850203494983,0.149023488852375,0.530359942896835,0.10431409533511,0.108687602484987,0.281859309112737,0.0395351066727554,0.0615069778833153,4.56375964663718,6.95259582696999,2.90952244911142,3.58115404225692,-4.56520888304544,-2.26579329968142,-0.832954433281587,-0.245541635581253,-0.0185250678045482,0.565647008496763,5.59864133414344,7.67765231029904,1.69692240199656,2.10663106152864,1.79871741411837,2.22557824499877,-1,1,0.990721671966636,1.14569929012384,0.591412646076754,0.83251999937935
"2285",5.4399227680408,3.21520663585484,-3.29421981692968,-0.485048082799605,0.299806642255638,6.1068296573357,1.63868472349393,1.82637386193795,-0.0244449631880483,0.967706036227191,0.694126122959122,0.436937507700501,0.145987058075858,0.41047917528687,0.136008512827935,0.120988362795658,0.401936820536697,0.0867763957777802,0.0969718831012143,0.155103422847456,0.042643160926971,0.0614857291242242,4.58352525294782,6.29632028313379,2.92907200202616,3.50134126968352,-4.09875900049194,-2.48968063336741,-0.751624767942356,-0.218471397656853,0.0626694511761493,0.536943833335128,5.31903348908378,6.89462582558763,1.47713190575342,1.81790645273668,1.64586437278933,2.0266806540791,-0.999999999978578,0.999999999999999,0.884125440810327,1.05128663164405,0.573614093875642,0.814638152042601
"2286",5.20445170918316,3.38381333134718,-2.97097482887393,-0.386684363352947,0.501175833571681,5.42990048347214,1.70405363004659,1.88829436780776,0.394065841185742,1.02933375005436,0.766334987916324,0.510915568704913,0.154564874240738,0.477691204247787,0.146426915065974,0.145993249239286,0.436720106489943,0.0879985871830897,0.0970240220818332,0.200669022704678,0.0383639481745193,0.0560054353026997,4.20305719452154,6.20584622384479,3.08086617783534,3.68676048485903,-3.90724958919959,-2.03470006854827,-0.673681116882256,-0.0996876098236383,0.21502906506268,0.787322602080682,4.57392907475186,6.28587189219243,1.54001792244263,1.88556167545714,1.70738947625294,2.08836687181635,-0.999999999999997,1,0.954140411632298,1.10452708847641,0.656564334723032,0.876105641109615
"2287",5.67429765689232,3.09926716597894,-3.34839020481255,-0.578016331989302,0.326541681840889,5.46426866911504,1.86353568784458,1.83578032989026,0.0713055751988779,1.0309145400777,0.617590259237921,0.587018001871589,0.1633400373002,0.554452492859023,0.138647240715876,0.131726815154181,0.407198954784256,0.104566994013666,0.0950829652681658,0.245384913644491,0.0415095780308171,0.0624401109448678,4.523742373224,6.82485294056063,2.77912069287055,3.41941363908734,-4.43511709081623,-2.26166331880886,-0.84976492379242,-0.306267740186184,0.0683571241386943,0.584726239543084,4.66615871773789,6.26237862049218,1.66945258080212,2.08018203080785,1.65856505250218,2.031930803394,-1,1,0.949555767137302,1.11227331301811,0.49520764178598,0.739972876689862
"2288",4.9472486631078,3.18981266853943,-2.74987145573756,-0.57886787992623,0.439040259078062,5.18470694307392,1.84342689982013,1.79439010554569,0.539674819637427,1.00285515596629,0.786070479344895,0.636893992821147,0.208593835198158,0.604700917319009,0.125272304467299,0.128183003310658,0.418120048771409,0.107458219567475,0.0835991033273958,0.17432011322148,0.0465116136481223,0.0525614239612496,3.69893643717835,6.19556088903725,2.78096875155104,3.59865658552782,-3.93508525368282,-1.56465765779231,-0.824401596682136,-0.333334163170324,0.187801572589173,0.690278945566952,4.36519164748195,6.00422223866588,1.64439528990273,2.06654857007128,1.63779440747155,1.9659585087063,-0.999999999999514,1,0.911692393215973,1.09401791871661,0.683050088380846,0.889090870308944
"2289",4.15348510620815,2.89996679972177,-2.03124546715251,-0.532053090693021,0.255126532024948,6.06609125369515,1.60844355982159,2.01806956239023,0.631190002924979,0.99137619220789,0.703493183543094,0.455485473832027,0.151902954814517,0.423983794093526,0.147461594914272,0.154520243987266,0.50098959713993,0.0813427400685366,0.104153878656571,0.133496333355599,0.0415150410459708,0.0606385551379603,3.26073357749737,5.04623663491892,2.60223700828532,3.19769659115822,-2.86225370357582,-1.2002372307292,-0.821077816724994,-0.243028364661049,-0.0477331461900928,0.557986210239988,5.08415164330089,7.04803086408941,1.45665863931936,1.77604458264867,1.82391359871608,2.23289346683567,-0.999999998488727,0.999999999999962,0.910006711757787,1.07274567265799,0.584641615472692,0.822344751613496
"2290",4.45068061862849,3.08979787412765,-2.34982572559204,-0.265657623338337,0.409831367413048,6.15343884843738,1.68315602148643,2.13023629675791,0.477438137414911,0.972961709967315,0.703754235015417,0.536887132185886,0.168525337594311,0.495459100423671,0.162170539537312,0.162332381077629,0.563101367129719,0.0885482327273866,0.113517161838201,0.203385042904868,0.0445156917121371,0.0631379325334857,3.39838183954415,5.50297939771283,2.7594882124428,3.4201075358125,-3.32092556242244,-1.37872588876165,-0.583511880831468,0.0521966341547931,0.0916599005008938,0.728002834325201,5.04976016886313,7.25711752801163,1.51824953485206,1.86597402313189,1.91896771163587,2.36476447858334,-0.999999999999998,1,0.885710954211526,1.0602124657231,0.580003887249785,0.827504582781049
