"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52"
2.51088410809938,2.58232673624297,1.81865923425103,1.99942630458875,1.75814150782554,0.875070709586119,0.518256322787916,-2.20030984023527,1.09597579262332,1.38502305658618,0.719117749092192,1.00079847373336,0.501304550489711,0.0309720997346707,0.0212283171820503,0.0142319530235339,0.0203026832914402,0.0357575271823031,0.0216324391032468,0.0143183584126077,0.0223212348648579,0.0125112553839283,0.0155612060286824,0.023465823735099,0.00339966439347514,0.00957101177792928,2.45017879261942,2.57158942357933,2.54071923456615,2.62393423791979,1.7907646063249,1.84655386217715,1.95963304533753,2.03921956383997,1.68805675454822,1.82822626110285,0.832671128943755,0.917470290228483,0.490192340299205,0.546320305276627,-2.24405946057039,-2.15656021990015,1.07172603350987,1.1207742468311,1.35485646512938,1.41586132306063,0.66990245313533,0.762040987776167,0.994135131522151,1.00746181594457,0.48254536740497,0.520063733574453
2.47671667640859,2.56174592691592,1.82990460717304,1.98124150703274,1.79805147891387,0.872129185487691,0.5179498798509,-2.26008970672057,1.09772632550859,1.40472244008662,0.772137901665396,0.99857370429014,0.481243938437517,0.0305338104550129,0.0209109957121194,0.014345046838601,0.0201143571922024,0.0372478727231392,0.0224527151492415,0.0149942847576257,0.0230136666532812,0.0125363297137921,0.0160368991587603,0.0249144019590114,0.0032653315647425,0.00953600067199814,2.41687040791677,2.53656294490042,2.52076037532016,2.60273147851167,1.80178831536938,1.85802089897669,1.94181736693602,2.02066564712946,1.72504564837651,1.87105730945122,0.828121863795177,0.916136507180204,0.488561081725954,0.547338677975847,-2.305196493361,-2.21498292008014,1.07342807646116,1.12257459268924,1.37363917700366,1.43650906782317,0.718564112282531,0.816601765536159,0.992173654423244,1.00497375415703,0.462553377120401,0.499934499754633
2.49060760380993,2.60010660608286,1.77322124435898,1.98537246298658,1.75223475779574,0.91295377572257,0.499016186725109,-2.20106918615823,1.09125051251101,1.3942214238342,0.774333532242229,1.00542649481582,0.481690420309421,0.0301095336793005,0.0210623603822768,0.0140971814695081,0.0200215599337689,0.0366682288072005,0.0224789899380173,0.01494055225236,0.0228107783735163,0.0124400293082721,0.0157713498219603,0.0243381869966505,0.00343638070461483,0.00964750572141146,2.4315929177985,2.54962228982136,2.5588243797336,2.64138883243212,1.74559076867875,1.80085172003922,1.94613020551639,2.02461472045677,1.68036502933363,1.82410448625786,0.868894955444056,0.957012596001084,0.469732704310483,0.528299669139735,-2.24577831177032,-2.15636006054614,1.06713843343566,1.11590740596013,1.36364973909721,1.42547849564742,0.722055056652821,0.817819246345507,0.998691188634772,1.01216180099686,0.462781309095455,0.500599531523388
2.49998113206291,2.641631858359,1.79311810966459,2.00617237953109,1.80093807023922,0.947512650746635,0.516790969927784,-2.21766243202878,1.12151832853081,1.44032448888566,0.759811903912182,0.997975659837438,0.496680229112034,0.0311937285357099,0.0218065250175278,0.0144261495500266,0.0204524696713312,0.0385186679550683,0.0231109978037436,0.01556214623784,0.0233670347946045,0.0127043310262896,0.0165196856418593,0.0253963848273456,0.00343108056708784,0.0096336964815079,2.43884142413292,2.5611208399929,2.59889106932465,2.68437264739335,1.76484285654654,1.82139336278265,1.96608553897528,2.0462592200869,1.72544148104729,1.87643465943116,0.902215095051298,0.992810206441973,0.486289163301617,0.54729277655395,-2.26346182022621,-2.17186304383136,1.09689223154972,1.14669730084011,1.40830712946873,1.47306975152951,0.705419254182519,0.805307813146521,0.991250741925945,1.00470057774893,0.477798184008279,0.51556227421579
2.51620018117888,2.58234381658417,1.7787671926426,2.00778658674368,1.78067515368478,0.875193856145488,0.503870490121778,-2.18543641153067,1.11568983181396,1.3967874678693,0.748478765491561,1.00257881721136,0.508797807589333,0.031527061030063,0.0219535294082544,0.0147314860241547,0.0207272460475277,0.035779846442726,0.0214522860856275,0.0143433825619717,0.0227005581387705,0.0128766786379757,0.015714067332455,0.0265362130406945,0.00352112462605723,0.0095073966340773,2.45440714155996,2.5779932207978,2.53931489894399,2.62537273422434,1.74989348003526,1.80764090524995,1.96716118449052,2.04841198899683,1.71054665465704,1.85080365271253,0.833147375417658,0.917240336873317,0.475757460300313,0.531983519943242,-2.22992950548266,-2.14094331757868,1.0907348620489,1.1412157474043,1.36632498350753,1.42792911931409,0.691706796023313,0.796056560637304,0.995677412944292,1.00948022147844,0.490163310186541,0.527432304992124
2.48472332392001,2.56974710459206,1.79156276966633,1.99375513134105,1.78654343410929,0.874873983010831,0.526686913632978,-2.24133245353206,1.10705365849688,1.4066179464493,0.774207765277202,0.996305548930941,0.501131391397901,0.0304133150319036,0.0211112763092113,0.0143557989546306,0.0199969403447098,0.0367114646851468,0.0223115749575402,0.0151398241385874,0.0234023540131868,0.0126196412855274,0.0158544083031916,0.0235310673062156,0.00344014323804706,0.00956492188982733,2.42511322645748,2.54433342138254,2.52836900302601,2.61112520615812,1.76342540371526,1.81970013561741,1.95456112826542,2.03294913441668,1.71458896332641,1.85849790489218,0.831143296094052,0.91860466992761,0.497012858321347,0.556360968944609,-2.28720106739791,-2.19546383966622,1.08259343206845,1.13206654177618,1.37588403889859,1.43803837484524,0.723817875045807,0.816383227873013,0.989562868184369,1.00304822967751,0.482384144493839,0.519878638301963
2.50531888513688,2.57040323672194,1.77932876057119,1.98353119677655,1.86000747684003,0.924506232882063,0.483706078662715,-2.16260168329959,1.09390123095678,1.40324949581891,0.713900356637809,1.00649021196259,0.521131102410813,0.0309180408136138,0.0209833324224787,0.0142772673510922,0.0199111673880776,0.0380046248008748,0.0224134513105278,0.0148521071675991,0.0227621688482745,0.0125584162875927,0.0160665028099199,0.0285035715650385,0.0033280324352517,0.0097089665293962,2.4447195251422,2.56591824513156,2.52927590517388,2.61153056826999,1.75134531656305,1.80731220457934,1.94450530869592,2.02255708485718,1.78551841223032,1.93449654144975,0.880575868313429,0.968436597450698,0.454595948614221,0.512816208711209,-2.20721553424221,-2.11798783235698,1.0695616019379,1.11879474816659,1.37210985967414,1.43509583699344,0.653371802373932,0.765359349383545,0.999967268389498,1.01301315553569,0.502101528013196,0.540160676808429
2.47481603012661,2.59249857115552,1.80534793493279,1.96460158768149,1.75238609501728,0.923264748424182,0.508435863970182,-2.19907682017005,1.10217348727248,1.41196784137555,0.786894755745371,1.00358704671887,0.483667030809791,0.0297297852946733,0.0205845840183993,0.0141210116989176,0.019476937819312,0.0386425247921937,0.0234862495504548,0.0161093704096973,0.0235096349517797,0.0122336977294084,0.0160521573412967,0.0231957690701023,0.00324915692574457,0.00976510466080315,2.41654565094905,2.53308640930417,2.55215278647946,2.63284435583159,1.77767075200291,1.83302511786267,1.92642678955564,2.00277638580735,1.67664674642459,1.82812544360998,0.87723169930529,0.969297797543073,0.476861497967175,0.540010229973189,-2.24515570467554,-2.15299793566456,1.07845438261201,1.12641426066088,1.38085355303018,1.44378321705717,0.736978449691656,0.828274487168486,0.997218699144412,1.00995539429333,0.464527425674617,0.502806635944965
2.44243402301378,2.58636127850551,1.79784038119315,1.96100081203702,1.8102859675085,0.935007115182087,0.500426749740709,-2.21282785694855,1.10984497349915,1.38734951415396,0.803845490433003,1.0017584591232,0.492748306173538,0.0296532249461235,0.0212795542156958,0.0143007503983031,0.0195839580680663,0.0360199756635686,0.0219694318724668,0.0145310948976517,0.022470814260529,0.0124309205355838,0.015532138954174,0.0214988373188315,0.00328033885019151,0.00955191797202196,2.38431370211937,2.50055434390818,2.54465335224275,2.62806920476828,1.76981091041247,1.82586985197382,1.92261625422361,1.99938536985043,1.7396868152079,1.88088511980909,0.891947028712052,0.978067201652122,0.471945803741312,0.528907695740107,-2.25687065289918,-2.16878506099791,1.08574586291945,1.13447898561573,1.35723810154148,1.41812897253416,0.757489026347802,0.842136757468573,0.995328994976825,1.00818792326958,0.474026546948375,0.511470065398701
2.49064059148438,2.5878317661115,1.75923160116355,2.01074841065701,1.81022163526749,0.924395692364708,0.475707802459411,-2.17461934061797,1.10762655950115,1.42438293871305,0.755218233640275,1.00612366090125,0.487312949071209,0.0299350793260709,0.0208898540718553,0.014132497707373,0.0196290899464302,0.0367868166177299,0.0224183779593088,0.0143980403238005,0.0225307419737562,0.0124347167031915,0.0161491335407426,0.0252916648176577,0.0033590033172785,0.00958784312643855,2.43196783600528,2.54931334696348,2.54688765213067,2.62877588009234,1.7315319056571,1.78693129667,1.97227539436201,2.04922142695201,1.73811947469674,1.88232379583824,0.880455671564463,0.968335713164954,0.447487643424762,0.50392796149406,-2.21877959488653,-2.13045908634941,1.08352069820009,1.1322687211701,1.39307973135304,1.45638954500203,0.701177263777903,0.800631450937564,0.999540014399384,1.01270730740312,0.46852077654339,0.506105121599029
