"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52"
"1131",5.27176024233192,2.31534847943327,-5.16905098846415,-0.891903639447631,6.61450352383237,3.29793310269769,0.304897836774271,-5.64367613468544,2.33101622504094,2.31449732291666,-0.505154510837015,1.09931972530716,0.581309087915516,0.305846821968808,0.168950053429353,0.327642384393307,0.417535315026138,0.482963631801115,0.239262541735571,0.729154097553793,0.514750185914037,0.107526234948042,0.177885207417082,0.129292122328049,0.0282511351162268,0.0636902434885447,4.67230047127306,5.87122001339078,1.98420637471174,2.6464905841548,-5.81123006187503,-4.52687191505327,-1.71027285689886,-0.0735344219964014,5.66789480550219,7.56111224216256,2.82897852089598,3.76688768449941,-1.12424419443116,1.7340398679797,-6.65258649907695,-4.63476577029393,2.12951126446209,2.55158858846264,1.99083251560609,2.69078278348167,-0.714558266789949,-0.212672555434367,1.04394750047936,1.15469195013497,0.456476210677969,0.706141965153064
"1132",6.29456890625357,2.27297521556677,-6.309266596736,-1.0671738910807,6.18801341653895,3.14220441169273,1.06319112692358,-5.05771373093322,2.57707741285815,2.35722435000776,-0.650831474087065,1.17216363484435,0.565985669505367,0.221739249468007,0.0640991822286023,0.277923139964371,0.170061156401597,0.4354015895157,0.230074440614982,0.727812313521436,0.45160624664775,0.112183843539005,0.169812278387752,0.0803403381734038,0.0226108478867175,0.0647623750790323,5.85995997729627,6.72917783521086,2.14734081839871,2.39860961273483,-6.85399595106617,-5.76453724240583,-1.40049375762783,-0.733854024533569,5.33462630108818,7.04140053198972,2.69125850808736,3.59315031529809,-0.363321007578431,2.4897032614256,-5.94286197436281,-4.17256548750363,2.36631616391475,2.80661058447763,2.04682170682756,2.71469987724613,-0.781775923155141,-0.464910696526612,1.12784637298638,1.21648089670231,0.439051414350464,0.692919924660271
"1133",5.49641674587745,2.43937819203977,-5.45125725290183,-1.19980989273908,5.97202691017068,2.92686639431546,1.46896768398462,-5.13818509487818,2.27657180989441,2.14597085345877,-0.619908894147096,1.08661793646601,0.50057118664988,0.293241189881241,0.161060450448892,0.310768057041487,0.407273783674183,0.40661456588076,0.215368393633622,0.921052943493153,0.43696713376131,0.106006884627376,0.157212420400992,0.111027051219878,0.0285823899716286,0.0628827928970052,4.92166401371021,6.07116947804468,2.12369970915994,2.7550566749196,-6.06036264470315,-4.84215186110052,-1.99806650874048,-0.401553276737685,5.17506236104439,6.76899145929697,2.50474434279356,3.34898844583736,-0.336296085261961,3.2742314532312,-5.99464067705034,-4.28172951270601,2.07799766112481,2.49412177047422,1.85893500343535,2.4773275533486,-0.792563991138192,-0.355237103099982,1.03059645212162,1.1426394208104,0.37732091257175,0.62382146072801
"1134",5.06469034016427,2.1732342396735,-5.09890746001623,-1.04418956277763,6.05492010094585,2.64346184066754,-0.190127460761556,-4.74227693999886,2.05980866310477,2.17646658684956,-0.366672534625106,1.03348324312224,0.456277765840088,0.283388055887322,0.150753116767078,0.297325485364858,0.398499408335791,0.488143052921221,0.238245521850264,0.621248773145988,0.49421593019876,0.101964090845199,0.171040566717855,0.194277496832308,0.0307021249163,0.0818152927689263,4.50924975062512,5.62013092970342,1.87775813081002,2.46871034853697,-5.68166541133135,-4.51614950870111,-1.82524840311578,-0.263130722439482,5.09815971722026,7.01168048467144,2.17650061784102,3.11042306349406,-1.40777505612769,1.02752013460458,-5.71094016318843,-3.77361371680929,1.86934800020427,2.2696746288748,1.86576933952649,2.53890269462502,-0.677514708396746,0.0553024262535686,0.973307078286287,1.09365940795818,0.295919792012993,0.616635739667184
"1135",5.9433111424642,2.26207062410068,-5.92668937382169,-0.653463710846644,5.08199398543524,2.48440937229688,1.36771331836184,-4.21706397001797,2.37797945498068,1.88089835365367,-0.347271808502236,1.20362127271353,0.537407001785485,0.341933505073854,0.178812755669721,0.360525568989113,0.496620514697918,0.369169350337428,0.19149173949338,0.818420721785711,0.395350198956577,0.1152573915688,0.130827299265527,0.16537731774246,0.0276814311435484,0.0647858516414688,5.27312147251944,6.61350081240895,1.91159762298802,2.61254362521333,-6.63331948904035,-5.22005925860303,-1.62683991965456,0.319912497961276,4.35842205877389,5.8055659120966,2.10908556288986,2.8597331817039,-0.236391296338152,2.97181793306183,-4.99195035997286,-3.44217758006308,2.16247339313152,2.61496224937197,1.64118778140391,2.15562086000347,-0.623633260339983,0.00625258666627369,1.14936566767218,1.25787687775489,0.410426732568206,0.664387271002764
"1136",5.52633221805594,2.29635172691662,-5.54973170084565,-0.790528698167583,6.72348247251633,3.07136051311459,0.946015010052099,-5.63032883591393,2.31896821390291,2.55975032273112,-0.479149807368403,1.12925104614331,0.491649107194737,0.334563621275278,0.201426715826168,0.350312553835868,0.463840221082203,0.49425372758243,0.254927212243058,0.978891386331754,0.524469952464051,0.117182770295296,0.187528019977502,0.165057863144196,0.0339816437022363,0.066770414185686,4.8705875203564,6.18207691575549,1.90155536389733,2.69114808993591,-6.23634430636395,-4.86311909532735,-1.6996555314887,0.118598135153534,5.75474516645477,7.6922197785779,2.5717031771182,3.57101784911098,-0.972612107158138,2.86464212726234,-6.65828994274347,-4.60236772908439,2.10029763647289,2.56040547954093,2.2173650552209,2.95500359730767,-0.736048558804581,-0.101607576355605,1.06264702448693,1.19585506779969,0.360779095390792,0.622519118998681
"1137",5.72084252144277,1.93182798022653,-5.76756788126496,-0.932568946051597,5.99382601557783,2.95680882988013,1.67101852755262,-4.80690101006364,2.42001729217648,2.13290351467541,-0.581244999051912,1.11179255866934,0.499239048936505,0.330433125767075,0.175781525680504,0.34130215439217,0.430213268412541,0.435153399319534,0.230426767530081,0.881686664377594,0.451541036744298,0.111780962042547,0.160247645096684,0.134778555092009,0.0307684486793834,0.0710109505417004,5.0731935949393,6.36849144794624,1.58729618989274,2.27635977056032,-6.43652010387362,-5.09861565865631,-1.77578695214018,-0.0893509399630159,5.14092535291154,6.84672667824411,2.50517236552117,3.40844529423909,-0.057087334627469,3.3991243897327,-5.69192144208246,-3.92188057804481,2.21055141048768,2.64933159511597,1.84084924430484,2.47129275631295,-0.786919862692282,-0.25933151792979,1.05148639925775,1.17209871808093,0.360057585874773,0.638420511998238
"1138",5.20342423878785,2.39354701591386,-5.13955778909608,-1.40769547710543,5.84365754363088,2.69651700621547,1.38841360191931,-4.4959497522574,2.08661712916017,2.11387814222863,-0.452423977073873,1.078477346709,0.559123205231566,0.273120199457266,0.143376114264799,0.289057421522641,0.378758309258081,0.498759792234165,0.251616088330048,0.92998584864411,0.48855589158327,0.0978350884364772,0.180715971077887,0.152130342378009,0.0283074982133206,0.0811110393602096,4.66810864785161,5.73873982972409,2.11252983195485,2.67456419987287,-5.70611033528045,-4.5730052429117,-2.15006176325127,-0.665329190959595,4.86608835085192,6.82122673640984,2.20334947308858,3.18968453934237,-0.43435866142315,3.21118586526176,-5.45351929976061,-3.53838020475419,1.9034076070746,2.28746119723477,1.78775984410384,2.49948605509253,-0.697625641453831,-0.112351483777166,1.0229946502109,1.13396004320711,0.400145568085555,0.718100842377577
"1139",5.94179335668058,2.48752698911986,-5.70803368769712,-1.36212915859041,5.73646425071177,2.72029972953689,1.2425015465641,-4.69327649926472,2.34815044408544,2.14086982965821,-0.540075855826156,1.17568785132932,0.514502057993215,0.341295866847577,0.186200074757842,0.345326061584493,0.454060704310741,0.426536327341778,0.225250926354356,0.911183392946475,0.455167130753336,0.110884839492983,0.16103989018163,0.12671309581781,0.0302098163522054,0.0681907227401,5.27285345765933,6.61073325570183,2.12257484259449,2.85247913564522,-6.38487276840273,-5.03119460699152,-2.25208813903946,-0.472170178141358,4.90045304912188,6.57247545230165,2.27880791388235,3.16179154519143,-0.543417903610995,3.02842099673919,-5.58540407554126,-3.80114892298818,2.14057065178027,2.57586008827736,1.84739706537683,2.48096292531778,-0.741990134149466,-0.248330257787523,1.116476611279,1.23489909137964,0.380848241422619,0.648155874563811
"1140",5.18048697672246,1.99988741367802,-5.34940640272494,-0.897201413293371,6.50715671144074,3.06457122617783,-0.236327646152798,-5.32081511998533,2.0971861288626,2.27268181126804,-0.363127943937777,1.10551996963779,0.659484854088131,0.274447689491857,0.148705246115141,0.289279273037298,0.380364472536656,0.473901300342029,0.243763476772178,0.66540801022759,0.505798667887551,0.0982816248075699,0.174331569590411,0.153087280555159,0.0293691093088598,0.0619029479379281,4.64256950531842,5.7184044481265,1.70842513129235,2.2913496960637,-5.91639377787804,-4.78241902757184,-1.64271577946522,-0.151687047121526,5.57831016277037,7.43600326011112,2.58679481170437,3.5423476406513,-1.54052734619888,1.06787205389328,-6.31218050904493,-4.32944973092573,1.91313625595899,2.29894219264014,1.95543758263114,2.64139477585305,-0.620679856731032,-0.0348441776810242,1.04795651539243,1.16308342388316,0.538155076129792,0.78081463204647
